#station_name,latitude,longitude,timestamp,record,temperature,air_humidity,pressure,solar_radiation,soil_temperature,wind_velocity,wind_direction
#,deg,deg,ts,rn,c,%,mbar,w/m2,deg_c,m/s,deg
Station1,-2.850764,-79.192941,2014-05-15 18:00:00,718,16.58,67.9,742.1009,10.41842,18.56,0.994,90.93813
Station1,-2.850764,-79.192941,2014-05-15 18:05:00,719,16.25,74.74,742.2114,6.168358,18.58,1.18,85.1531
Station1,-2.850764,-79.192941,2014-05-15 18:10:00,720,15.9,78.25,742.226,4.116376,18.6,0.871,88.93063
Station1,-2.850764,-79.192941,2014-05-15 18:15:00,721,15.75,78.35,742.2219,2.774453,18.62,0.826,63.12133
Station1,-2.850764,-79.192941,2014-05-15 18:20:00,722,15.58,79.99,742.334,1.939905,18.63,0.714,86.18755
Station1,-2.850764,-79.192941,2014-05-15 18:25:00,723,15.36,80.9,742.4319,0.924845,18.65,0.959,52.65393
Station1,-2.850764,-79.192941,2014-05-15 18:30:00,724,15.24,82.1,742.5153,0.3721964,18.66,0.61,16.71595
Station1,-2.850764,-79.192941,2014-05-15 18:35:00,725,15.09,83,742.5409,0,18.68,0.802,300.265
Station1,-2.850764,-79.192941,2014-05-15 18:40:00,726,14.98,83.6,742.6808,0,18.68,0.682,353.6934
Station1,-2.850764,-79.192941,2014-05-15 18:45:00,727,14.78,85,742.7845,0,18.7,0.847,51.08037
Station1,-2.850764,-79.192941,2014-05-15 18:50:00,728,14.56,86.4,742.8788,0,18.7,0.927,344.4885
Station1,-2.850764,-79.192941,2014-05-15 18:55:00,729,14.41,87.5,742.9911,0,18.72,0.767,12.52695
Station1,-2.850764,-79.192941,2014-05-15 19:00:00,730,14.29,87.5,743.0672,0,18.73,1.002,27.78351
Station1,-2.850764,-79.192941,2014-05-15 19:05:00,731,14.22,87.8,743.0908,0,18.74,0.919,35.22879
Station1,-2.850764,-79.192941,2014-05-15 19:10:00,732,14.16,88.6,743.1622,0,18.76,0.564,75.80908
Station1,-2.850764,-79.192941,2014-05-15 19:15:00,733,14.09,88.6,743.2266,0,18.76,0.831,79.25018
Station1,-2.850764,-79.192941,2014-05-15 19:20:00,734,14.04,88.9,743.2367,0,18.78,0.851,107.5294
Station1,-2.850764,-79.192941,2014-05-15 19:25:00,735,13.96,89.5,743.3016,0,18.78,0.751,59.3301
Station1,-2.850764,-79.192941,2014-05-15 19:30:00,736,13.9,89.9,743.3618,0,18.79,0.532,95.66505
Station1,-2.850764,-79.192941,2014-05-15 19:35:00,737,13.88,90.1,743.376,0,18.81,0.514,89.85019
Station1,-2.850764,-79.192941,2014-05-15 19:40:00,738,13.91,90.6,743.4544,0,18.81,0.759,89.50407
Station1,-2.850764,-79.192941,2014-05-15 19:45:00,739,13.88,91.1,743.514,0,18.82,1.034,91.64653
Station1,-2.850764,-79.192941,2014-05-15 19:50:00,740,13.71,92,743.4963,0,18.82,0.877,95.35267
Station1,-2.850764,-79.192941,2014-05-15 19:55:00,741,13.5,92.5,743.5554,0,18.83,0.552,102.5755
Station1,-2.850764,-79.192941,2014-05-15 20:00:00,742,13.3,93.2,743.6212,0,18.83,0.512,106.9567
Station1,-2.850764,-79.192941,2014-05-15 20:05:00,743,13.16,93.7,743.7097,0,18.84,0.513,78.42335
Station1,-2.850764,-79.192941,2014-05-15 20:10:00,744,13.11,93.7,743.7913,0,18.84,0.366,51.84969
Station1,-2.850764,-79.192941,2014-05-15 20:15:00,745,13.05,94,743.8887,0,18.85,0.438,68.74458
Station1,-2.850764,-79.192941,2014-05-15 20:20:00,746,13.01,94,743.9116,0,18.86,0.396,164.8825
Station1,-2.850764,-79.192941,2014-05-15 20:25:00,747,13.06,93.7,743.9233,0,18.86,0.653,99.53308
Station1,-2.850764,-79.192941,2014-05-15 20:30:00,748,13.05,93.5,744.0472,0,18.86,0.597,131.4208
Station1,-2.850764,-79.192941,2014-05-15 20:35:00,749,13.02,93.4,744.1959,0,18.86,0.386,167.2446
Station1,-2.850764,-79.192941,2014-05-15 20:40:00,750,12.91,93.6,744.1913,0,18.86,0.029,137.9268
Station1,-2.850764,-79.192941,2014-05-15 20:45:00,751,12.8,94.2,744.2598,0,18.87,0.642,110.0335
Station1,-2.850764,-79.192941,2014-05-15 20:50:00,752,12.76,94.5,744.3351,0,18.87,0.789,130.7405
Station1,-2.850764,-79.192941,2014-05-15 20:55:00,753,12.78,94.6,744.3805,0,18.88,0.738,110.5674
Station1,-2.850764,-79.192941,2014-05-15 21:00:00,754,12.79,94.8,744.4882,0,18.88,0.906,116.3745
Station1,-2.850764,-79.192941,2014-05-15 21:05:00,755,12.83,94.7,744.5533,0,18.89,0.866,107.1893
Station1,-2.850764,-79.192941,2014-05-15 21:10:00,756,12.8,94.8,744.6476,0,18.89,1.188,92.82586
Station1,-2.850764,-79.192941,2014-05-15 21:15:00,757,12.73,95,744.7397,0,18.89,1.207,118.0751
Station1,-2.850764,-79.192941,2014-05-15 21:20:00,758,12.6,95.3,744.769,0,18.89,1.42,93.29173
Station1,-2.850764,-79.192941,2014-05-15 21:25:00,759,12.55,95.4,744.8113,0,18.89,1.047,85.83516
Station1,-2.850764,-79.192941,2014-05-15 21:30:00,760,12.56,95.4,744.8976,0,18.9,1.281,100.0467
Station1,-2.850764,-79.192941,2014-05-15 21:35:00,761,12.6,95.4,744.9169,0,18.9,1.151,85.71846
Station1,-2.850764,-79.192941,2014-05-15 21:40:00,762,12.64,95.1,745.0115,0,18.9,0.98,87.32653
Station1,-2.850764,-79.192941,2014-05-15 21:45:00,763,12.7,95,745.0531,0,18.9,0.898,93.73907
Station1,-2.850764,-79.192941,2014-05-15 21:50:00,764,12.72,94.4,745.0535,0,18.9,1.169,85.50018
Station1,-2.850764,-79.192941,2014-05-15 21:55:00,765,12.77,93.8,745.0651,0,18.9,1.06,90.44215
Station1,-2.850764,-79.192941,2014-05-15 22:00:00,766,12.82,93.1,745.072,0,18.89,0.592,72.8447
Station1,-2.850764,-79.192941,2014-05-15 22:05:00,767,12.88,92.8,745.1014,0,18.89,0.6,109.3572
Station1,-2.850764,-79.192941,2014-05-15 22:10:00,768,12.94,92.1,745.1514,0,18.89,0.679,78.67218
Station1,-2.850764,-79.192941,2014-05-15 22:15:00,769,13.03,91.4,745.0788,0,18.89,0.757,64.22412
Station1,-2.850764,-79.192941,2014-05-15 22:20:00,770,13.06,91.5,745.0448,0,18.89,0.693,87.10749
Station1,-2.850764,-79.192941,2014-05-15 22:25:00,771,13.08,91.8,745.0303,0,18.89,0.616,103.2787
Station1,-2.850764,-79.192941,2014-05-15 22:30:00,772,13.07,91.5,745.0386,0,18.88,0.518,56.92851
Station1,-2.850764,-79.192941,2014-05-15 22:35:00,773,13.06,91.9,745.0485,0,18.88,0.589,96.99284
Station1,-2.850764,-79.192941,2014-05-15 22:40:00,774,13.04,92.6,745.0974,0,18.87,0.325,109.6973
Station1,-2.850764,-79.192941,2014-05-15 22:45:00,775,13.03,92.6,745.0961,0,18.87,0.251,100.5702
Station1,-2.850764,-79.192941,2014-05-15 22:50:00,776,13.03,92.5,745.12,0,18.87,0.477,335.4317
Station1,-2.850764,-79.192941,2014-05-15 22:55:00,777,13.06,92.1,745.1788,0,18.87,0.386,61.93452
Station1,-2.850764,-79.192941,2014-05-15 23:00:00,778,13.07,92.2,745.1672,0,18.86,0.338,92.83582
Station1,-2.850764,-79.192941,2014-05-15 23:05:00,779,13.04,92.3,745.167,0,18.86,0.095,129.0362
Station1,-2.850764,-79.192941,2014-05-15 23:10:00,780,13.04,92,745.1689,0,18.86,0.316,25.51435
Station1,-2.850764,-79.192941,2014-05-15 23:15:00,781,13.07,91.5,745.1649,0,18.85,0.48,48.75776
Station1,-2.850764,-79.192941,2014-05-15 23:20:00,782,13.09,92.5,745.1684,0,18.85,0.404,115.7049
Station1,-2.850764,-79.192941,2014-05-15 23:25:00,783,13.07,92.1,745.1183,0,18.84,0.255,54.37082
Station1,-2.850764,-79.192941,2014-05-15 23:30:00,784,13.08,92.7,745.0822,0,18.84,0.312,88.87616
Station1,-2.850764,-79.192941,2014-05-15 23:35:00,785,13.09,92.5,745.0832,0,18.84,0.361,116.266
Station1,-2.850764,-79.192941,2014-05-15 23:40:00,786,13.07,91.1,745.1117,0,18.83,0.649,75.81485
Station1,-2.850764,-79.192941,2014-05-15 23:45:00,787,13.07,91,745.0811,0,18.83,0.321,76.07872
Station1,-2.850764,-79.192941,2014-05-15 23:50:00,788,13.03,91.8,745.0339,0,18.82,0.277,101.5662
Station1,-2.850764,-79.192941,2014-05-15 23:55:00,789,12.9,92.8,744.9973,0,18.82,0.374,111.6461
Station1,-2.850764,-79.192941,2014-05-16 00:00:00,790,12.73,93.4,744.8798,0,18.82,0.546,113.9383
Station1,-2.850764,-79.192941,2014-05-16 00:05:00,791,12.64,93.5,744.7967,0,18.81,0.743,115.4545
Station1,-2.850764,-79.192941,2014-05-16 00:10:00,792,12.55,93.6,744.7345,0,18.8,0.77,108.649
Station1,-2.850764,-79.192941,2014-05-16 00:15:00,793,12.45,93.6,744.6247,0,18.8,0.653,90.95444
Station1,-2.850764,-79.192941,2014-05-16 00:20:00,794,12.33,94.6,744.5224,0,18.79,0.813,111.2513
Station1,-2.850764,-79.192941,2014-05-16 00:25:00,795,12.31,94.8,744.4706,0,18.78,0.711,120.0231
Station1,-2.850764,-79.192941,2014-05-16 00:30:00,796,12.28,95.1,744.4175,0,18.78,0.465,91.79015
Station1,-2.850764,-79.192941,2014-05-16 00:35:00,797,12.25,95.4,744.3569,0,18.78,0,0
Station1,-2.850764,-79.192941,2014-05-16 00:40:00,798,12.23,95.6,744.3436,0,18.77,0,0
Station1,-2.850764,-79.192941,2014-05-16 00:45:00,799,12.16,95.9,744.2825,0,18.76,0,0
Station1,-2.850764,-79.192941,2014-05-16 00:50:00,800,12.05,96,744.2531,0,18.76,0,0
Station1,-2.850764,-79.192941,2014-05-16 00:55:00,801,11.93,96.4,744.2576,0,18.75,0,0
Station1,-2.850764,-79.192941,2014-05-16 01:00:00,802,11.9,97.2,744.2214,0,18.74,0,0
Station1,-2.850764,-79.192941,2014-05-16 01:05:00,803,12.04,97.3,744.2418,0,18.74,0.514,270.05
Station1,-2.850764,-79.192941,2014-05-16 01:10:00,804,12.16,96.8,744.2304,0,18.73,0.024,316.4178
Station1,-2.850764,-79.192941,2014-05-16 01:15:00,805,12.24,96.2,744.2394,0,18.72,0,0
Station1,-2.850764,-79.192941,2014-05-16 01:20:00,806,12.34,95.9,744.2372,0,18.72,0.208,265.7282
Station1,-2.850764,-79.192941,2014-05-16 01:25:00,807,12.45,95.6,744.2145,0,18.71,0.085,259.8937
Station1,-2.850764,-79.192941,2014-05-16 01:30:00,808,12.47,95.1,744.1124,0,18.71,0,0
Station1,-2.850764,-79.192941,2014-05-16 01:35:00,809,12.5,95.7,744.0377,0,18.7,0.196,94.28301
Station1,-2.850764,-79.192941,2014-05-16 01:40:00,810,12.48,95.6,743.9968,0,18.69,0.012,122.8826
Station1,-2.850764,-79.192941,2014-05-16 01:45:00,811,12.51,95,743.9423,0,18.69,0.188,134.8378
Station1,-2.850764,-79.192941,2014-05-16 01:50:00,812,12.53,95.1,743.9446,0,18.69,0.584,119.3413
Station1,-2.850764,-79.192941,2014-05-16 01:55:00,813,12.51,95,743.8199,0,18.68,0.506,134.155
Station1,-2.850764,-79.192941,2014-05-16 02:00:00,814,12.52,95.2,743.8243,0,18.67,0.243,109.7079
Station1,-2.850764,-79.192941,2014-05-16 02:05:00,815,12.53,95,743.8176,0,18.67,0.116,115.5477
Station1,-2.850764,-79.192941,2014-05-16 02:10:00,816,12.55,95.2,743.8266,0,18.66,0.261,22.12599
Station1,-2.850764,-79.192941,2014-05-16 02:15:00,817,12.56,95.7,743.813,0,18.65,0.175,44.05512
Station1,-2.850764,-79.192941,2014-05-16 02:20:00,818,12.51,95.2,743.7971,0,18.65,0.304,69.97721
Station1,-2.850764,-79.192941,2014-05-16 02:25:00,819,12.48,95.1,743.7064,0,18.64,0.133,97.21535
Station1,-2.850764,-79.192941,2014-05-16 02:30:00,820,12.47,94.8,743.6928,0,18.63,0,0
Station1,-2.850764,-79.192941,2014-05-16 02:35:00,821,12.48,95,743.7314,0,18.63,0,0
Station1,-2.850764,-79.192941,2014-05-16 02:40:00,822,12.52,95.3,743.6928,0,18.62,0,0
Station1,-2.850764,-79.192941,2014-05-16 02:45:00,823,12.54,94.9,743.6588,0,18.61,0,0
Station1,-2.850764,-79.192941,2014-05-16 02:50:00,824,12.59,95.2,743.593,0,18.61,0.408,347.358
Station1,-2.850764,-79.192941,2014-05-16 02:55:00,825,12.62,95.2,743.5567,0,18.6,0.466,320.3287
Station1,-2.850764,-79.192941,2014-05-16 03:00:00,826,12.63,95.6,743.5453,0,18.6,0.268,278.9439
Station1,-2.850764,-79.192941,2014-05-16 03:05:00,827,12.62,95.4,743.5544,0,18.59,0.225,260.8993
Station1,-2.850764,-79.192941,2014-05-16 03:10:00,828,12.62,95.8,743.5477,0,18.58,0.112,305.4581
Station1,-2.850764,-79.192941,2014-05-16 03:15:00,829,12.57,95.8,743.5431,0,18.58,0.749,323.1925
Station1,-2.850764,-79.192941,2014-05-16 03:20:00,830,12.5,96.2,743.5522,0,18.57,0.757,313.5815
Station1,-2.850764,-79.192941,2014-05-16 03:25:00,831,12.45,95.5,743.5726,0,18.56,0.661,296.6594
Station1,-2.850764,-79.192941,2014-05-16 03:30:00,832,12.4,94.6,743.5817,0,18.56,0.52,300.8633
Station1,-2.850764,-79.192941,2014-05-16 03:35:00,833,12.38,95.7,743.5499,0,18.55,0.354,329.9176
Station1,-2.850764,-79.192941,2014-05-16 03:40:00,834,12.35,96.8,743.5453,0,18.54,0.445,328.5074
Station1,-2.850764,-79.192941,2014-05-16 03:45:00,835,12.32,97.1,743.559,0,18.54,0.143,353.8912
Station1,-2.850764,-79.192941,2014-05-16 03:50:00,836,12.34,97.8,743.5363,0,18.53,0.389,325.0966
Station1,-2.850764,-79.192941,2014-05-16 03:55:00,837,12.29,98,743.5522,0,18.53,0.34,297.0675
Station1,-2.850764,-79.192941,2014-05-16 04:00:00,838,12.23,98.2,743.5391,0,18.51,0.714,315.0693
Station1,-2.850764,-79.192941,2014-05-16 04:05:00,839,12.16,98.5,743.5103,0,18.51,0.581,297.5203
Station1,-2.850764,-79.192941,2014-05-16 04:10:00,840,12.08,98.6,743.5018,0,18.5,0.428,295.912
Station1,-2.850764,-79.192941,2014-05-16 04:15:00,841,12.05,98.6,743.4862,0,18.49,0.368,321.8329
Station1,-2.850764,-79.192941,2014-05-16 04:20:00,842,11.99,98.6,743.5045,0,18.49,0.58,304.9774
Station1,-2.850764,-79.192941,2014-05-16 04:25:00,843,11.99,98.9,743.4864,0,18.48,0.275,304.9009
Station1,-2.850764,-79.192941,2014-05-16 04:30:00,844,11.96,99,743.4705,0,18.47,0.506,324.8716
Station1,-2.850764,-79.192941,2014-05-16 04:35:00,845,11.87,98.8,743.5295,0,18.46,0.564,300.5806
Station1,-2.850764,-79.192941,2014-05-16 04:40:00,846,11.91,99.2,743.5363,0,18.46,0.147,303.6894
Station1,-2.850764,-79.192941,2014-05-16 04:45:00,847,11.94,99.4,743.5477,0,18.46,0.087,303.2225
Station1,-2.850764,-79.192941,2014-05-16 04:50:00,848,11.99,99.6,743.5431,0,18.44,0,0
Station1,-2.850764,-79.192941,2014-05-16 04:55:00,849,11.95,99.5,743.5499,0,18.44,0.227,214.4729
Station1,-2.850764,-79.192941,2014-05-16 05:00:00,850,11.95,99.3,743.5658,0,18.43,0.45,210.7107
Station1,-2.850764,-79.192941,2014-05-16 05:05:00,851,11.93,99.2,743.5613,0,18.42,0.121,196.207
Station1,-2.850764,-79.192941,2014-05-16 05:10:00,852,11.87,99,743.5953,0,18.42,0.333,254.7641
Station1,-2.850764,-79.192941,2014-05-16 05:15:00,853,11.89,99.3,743.6769,0,18.42,0.318,247.8593
Station1,-2.850764,-79.192941,2014-05-16 05:20:00,854,11.9,99.5,743.6724,0,18.41,0.039,210.9314
Station1,-2.850764,-79.192941,2014-05-16 05:25:00,855,11.86,99.5,743.6543,0,18.4,0.139,283.3723
Station1,-2.850764,-79.192941,2014-05-16 05:30:00,856,11.82,99.4,743.6883,0,18.39,0.208,232.0103
Station1,-2.850764,-79.192941,2014-05-16 05:35:00,857,11.84,99.5,743.6837,0,18.38,0.476,213.9339
Station1,-2.850764,-79.192941,2014-05-16 05:40:00,858,11.77,99.2,743.686,0,18.38,0.32,233.381
Station1,-2.850764,-79.192941,2014-05-16 05:45:00,859,11.78,99.3,743.686,0,18.37,0.147,278.0803
Station1,-2.850764,-79.192941,2014-05-16 05:50:00,860,11.75,99.4,743.8153,0,18.37,0.151,243.7298
Station1,-2.850764,-79.192941,2014-05-16 05:55:00,861,11.74,99.5,743.8153,0,18.36,0.295,224.6183
Station1,-2.850764,-79.192941,2014-05-16 06:00:00,862,11.74,99.6,743.8312,0.1241579,18.35,0.449,217.0267
Station1,-2.850764,-79.192941,2014-05-16 06:05:00,863,11.7,99.5,743.8561,0.4966535,18.35,0.61,213.3198
Station1,-2.850764,-79.192941,2014-05-16 06:10:00,864,11.72,99.5,743.9401,1.828554,18.34,0.196,211.7833
Station1,-2.850764,-79.192941,2014-05-16 06:15:00,865,11.76,99.7,743.9605,2.720253,18.33,0,0
Station1,-2.850764,-79.192941,2014-05-16 06:20:00,866,11.77,99.7,744.0512,5.067912,18.33,0.212,214.9108
Station1,-2.850764,-79.192941,2014-05-16 06:25:00,867,11.81,99.8,744.1624,8.137961,18.32,0.212,248.5025
Station1,-2.850764,-79.192941,2014-05-16 06:30:00,868,11.83,99.7,744.2168,9.537699,18.32,0,0
Station1,-2.850764,-79.192941,2014-05-16 06:35:00,869,11.86,99.6,744.2304,12.51734,18.31,0.075,227.4981
Station1,-2.850764,-79.192941,2014-05-16 06:40:00,870,11.89,99.4,744.2894,18.04833,18.3,0.332,257.0151
Station1,-2.850764,-79.192941,2014-05-16 06:45:00,871,11.93,99.2,744.3574,26.53628,18.3,0.255,249.1727
Station1,-2.850764,-79.192941,2014-05-16 06:50:00,872,12.03,99.3,744.3869,36.97774,18.29,0.275,275.689
Station1,-2.850764,-79.192941,2014-05-16 06:55:00,873,12.09,99.3,744.489,40.11593,18.28,0.4,308.4345
Station1,-2.850764,-79.192941,2014-05-16 07:00:00,874,12.18,99.5,744.4958,46.80919,18.28,0.465,326.8434
Station1,-2.850764,-79.192941,2014-05-16 07:05:00,875,12.16,99.4,744.5865,53.79491,18.27,0.608,315.4431
Station1,-2.850764,-79.192941,2014-05-16 07:10:00,876,12.2,99.4,744.6682,59.46023,18.27,0.557,307.1045
Station1,-2.850764,-79.192941,2014-05-16 07:15:00,877,12.24,98.9,744.768,60.43046,18.26,0.478,316.878
Station1,-2.850764,-79.192941,2014-05-16 07:20:00,878,12.31,98.5,744.7907,59.14366,18.25,0.256,297.3555
Station1,-2.850764,-79.192941,2014-05-16 07:25:00,879,12.45,98.3,744.9019,59.18871,18.25,0.304,253.6201
Station1,-2.850764,-79.192941,2014-05-16 07:30:00,880,12.5,97.5,744.9949,61.05101,18.24,0.416,242.2651
Station1,-2.850764,-79.192941,2014-05-16 07:35:00,881,12.53,96.6,745.0493,86.76238,18.23,0.156,285.2847
Station1,-2.850764,-79.192941,2014-05-16 07:40:00,882,12.62,96.4,745.0342,121.8419,18.22,0.541,235.3686
Station1,-2.850764,-79.192941,2014-05-16 07:45:00,883,12.68,95.2,745.0692,128.5692,18.22,0.687,296.6943
Station1,-2.850764,-79.192941,2014-05-16 07:50:00,884,12.81,95.6,745.1586,124.4041,18.22,0.659,307.3033
Station1,-2.850764,-79.192941,2014-05-16 07:55:00,885,12.92,95.8,745.2122,114.7629,18.22,0.685,308.9801
Station1,-2.850764,-79.192941,2014-05-16 08:00:00,886,12.91,94.3,745.252,139.4528,18.2,0.882,326.4295
Station1,-2.850764,-79.192941,2014-05-16 08:05:00,887,12.84,93.8,745.2981,148.0915,18.2,0.731,313.2154
Station1,-2.850764,-79.192941,2014-05-16 08:10:00,888,13.06,92.6,745.3145,196.4806,18.2,0.693,324.785
Station1,-2.850764,-79.192941,2014-05-16 08:15:00,889,13.39,92.3,745.3226,225.6081,18.19,0.701,318.6694
Station1,-2.850764,-79.192941,2014-05-16 08:20:00,890,13.51,90.4,745.3348,184.0658,18.17,0.737,303.1035
Station1,-2.850764,-79.192941,2014-05-16 08:25:00,891,13.41,92.6,745.402,123.3521,18.17,1.119,304.3275
Station1,-2.850764,-79.192941,2014-05-16 08:30:00,892,13.31,93.7,745.4199,115.0785,18.17,0.719,328.7542
Station1,-2.850764,-79.192941,2014-05-16 08:35:00,893,13.42,93.3,745.4467,149.5588,18.16,0.657,317.3946
Station1,-2.850764,-79.192941,2014-05-16 08:40:00,894,13.48,91.5,745.4217,306.8678,18.16,0.855,29.28937
Station1,-2.850764,-79.192941,2014-05-16 08:45:00,895,13.83,90.3,745.4206,327.0075,18.15,0.574,353.1713
Station1,-2.850764,-79.192941,2014-05-16 08:50:00,896,14.16,88.7,745.4064,256.2621,18.14,0.663,332.2875
Station1,-2.850764,-79.192941,2014-05-16 08:55:00,897,14.3,88.3,745.422,282.1004,18.14,0.918,314.8351
Station1,-2.850764,-79.192941,2014-05-16 09:00:00,898,14.33,88.2,745.417,304.001,18.14,0.906,312.7963
Station1,-2.850764,-79.192941,2014-05-16 09:05:00,899,14.52,86.3,745.4157,396.0565,18.13,0.927,336.8392
Station1,-2.850764,-79.192941,2014-05-16 09:10:00,900,14.75,84.6,745.3958,428.6005,18.13,0.746,305.3728
Station1,-2.850764,-79.192941,2014-05-16 09:15:00,901,15.38,84.4,745.4008,247.0686,18.12,0.533,231.3161
Station1,-2.850764,-79.192941,2014-05-16 09:20:00,902,15.14,82.5,745.4355,240.164,18.12,0.694,10.66757
Station1,-2.850764,-79.192941,2014-05-16 09:25:00,903,15.01,83.9,745.4823,417.7992,18.11,0.919,299.2504
Station1,-2.850764,-79.192941,2014-05-16 09:30:00,904,15.5,82.6,745.459,331.867,18.11,0.441,214.8415
Station1,-2.850764,-79.192941,2014-05-16 09:35:00,905,15.89,79.47,745.4631,394.5028,18.11,0.304,328.7998
Station1,-2.850764,-79.192941,2014-05-16 09:40:00,906,16.15,79.78,745.4368,455.6992,18.1,0.775,325.8646
Station1,-2.850764,-79.192941,2014-05-16 09:45:00,907,16.45,77.58,745.3649,708.4969,18.09,0.706,249.5439
Station1,-2.850764,-79.192941,2014-05-16 09:50:00,908,16.77,77.72,745.3564,601.6785,18.08,0.895,45.0558
Station1,-2.850764,-79.192941,2014-05-16 09:55:00,909,17.13,73.12,745.3342,698.2841,18.08,0.738,108.5637
Station1,-2.850764,-79.192941,2014-05-16 10:00:00,910,17.53,72.25,745.3175,602.1208,18.08,0.738,148.7215
Station1,-2.850764,-79.192941,2014-05-16 10:05:00,911,17.83,70.28,745.2986,578.1826,18.07,0.717,172.525
Station1,-2.850764,-79.192941,2014-05-16 10:10:00,912,17.66,70.35,745.2269,696.0297,18.07,1.148,342.3813
Station1,-2.850764,-79.192941,2014-05-16 10:15:00,913,17.17,71.61,745.2637,320.0848,18.07,1.406,288.0773
Station1,-2.850764,-79.192941,2014-05-16 10:20:00,914,16.49,71.14,745.3361,212.3074,18.06,1.042,269.8382
Station1,-2.850764,-79.192941,2014-05-16 10:25:00,915,15.99,74.9,745.4152,184.9161,18.05,1.063,237.8232
Station1,-2.850764,-79.192941,2014-05-16 10:30:00,916,15.82,77.34,745.4028,230.2451,18.05,1.06,239.9427
Station1,-2.850764,-79.192941,2014-05-16 10:35:00,917,15.46,82.7,745.4095,218.539,18.04,0.802,220.2366
Station1,-2.850764,-79.192941,2014-05-16 10:40:00,918,15.11,84.8,745.4247,353.7437,18.04,1.452,208.8349
Station1,-2.850764,-79.192941,2014-05-16 10:45:00,919,14.77,86,745.4294,508.8078,18.03,1.377,210.1411
Station1,-2.850764,-79.192941,2014-05-16 10:50:00,920,15.24,83.6,745.4128,575.9164,18.02,1.462,223.6438
Station1,-2.850764,-79.192941,2014-05-16 10:55:00,921,16.13,81.7,745.3363,666.7494,18.02,0.794,253.6825
Station1,-2.850764,-79.192941,2014-05-16 11:00:00,922,17.23,75.25,745.2947,680.2595,18.02,1.127,248.1547
Station1,-2.850764,-79.192941,2014-05-16 11:05:00,923,17.16,72.02,745.2314,568.4687,18.02,0.834,204.2817
Station1,-2.850764,-79.192941,2014-05-16 11:10:00,924,17.5,71.65,745.1699,528.6046,18.02,1.377,320.1277
Station1,-2.850764,-79.192941,2014-05-16 11:15:00,925,17.41,72.15,745.1072,537.6594,18.03,0.871,12.99202
Station1,-2.850764,-79.192941,2014-05-16 11:20:00,926,17.6,69.34,745.0467,877.415,18.03,1.335,251.778
Station1,-2.850764,-79.192941,2014-05-16 11:25:00,927,18.35,66.27,744.9911,1006.614,18.03,0.879,330.4639
Station1,-2.850764,-79.192941,2014-05-16 11:30:00,928,18.99,64.83,744.9453,726.9879,18.04,1.5,237.0287
Station1,-2.850764,-79.192941,2014-05-16 11:35:00,929,18.29,63.64,744.9093,342.7574,18.04,0.839,212.7858
Station1,-2.850764,-79.192941,2014-05-16 11:40:00,930,18.12,66.81,744.8824,423.931,18.04,1.007,223.7523
Station1,-2.850764,-79.192941,2014-05-16 11:45:00,931,18.1,67.51,744.78,839.2282,18.04,1.651,322.7577
Station1,-2.850764,-79.192941,2014-05-16 11:50:00,932,18.72,66.65,744.7083,967.7075,18.04,0.879,225.0282
Station1,-2.850764,-79.192941,2014-05-16 11:55:00,933,19.63,61.82,744.5979,1792.481,18.04,1.39,265.8117
Station1,-2.850764,-79.192941,2014-05-16 12:00:00,934,18.9,62.64,744.5734,825.5585,18.04,1.593,212.8059
Station1,-2.850764,-79.192941,2014-05-16 12:05:00,935,19.39,62.21,744.5272,1097.57,18.04,1.457,195.2505
Station1,-2.850764,-79.192941,2014-05-16 12:10:00,936,19.39,62.64,744.4563,759.9833,18.04,1.657,255.2404
Station1,-2.850764,-79.192941,2014-05-16 12:15:00,937,18.82,63.5,744.444,402.8159,18.05,1.209,239.373
Station1,-2.850764,-79.192941,2014-05-16 12:20:00,938,18.4,64.63,744.4286,311.3159,18.05,1.026,218.9804
Station1,-2.850764,-79.192941,2014-05-16 12:25:00,939,17.98,66.3,744.3182,302.2916,18.06,1.212,288.4384
Station1,-2.850764,-79.192941,2014-05-16 12:30:00,940,17.97,68.16,744.2842,374.6816,18.05,1.484,286.266
